Дата,Регион,Население,Активных объявлений о продаже,"Активных объявлений, вторичка","Активных объявлений, новостройки","Средняя стоимость м², вторичка","Средняя стоимость м², новостройки","Средний срок экспозиции, вторичка"
2020-08-01,Воронежская Область,1306353,26642.0,15811.0,4229.0,51498.84704073789,58782.608695652176,44.64766055162985
2020-08-01,Томская Область,725813,25244.0,21562.0,253.0,62865.947611710326,,51.270922721161696
2020-08-01,Нижегородская Область,2343559,24809.0,14924.0,1949.0,61237.244897959186,90907.08752141832,56.45196253693253
2020-08-01,Пермский Край,1876611,24095.0,13471.0,4684.0,49679.48717948718,67952.72790132601,46.51876326464388
2020-08-01,Калининградская Область,718159,24064.0,14000.0,1957.0,70449.67880085653,103764.97326203209,25.328954975520826
2020-08-01,Кемеровская Область,2164441,23910.0,16892.0,1007.0,47943.66380431954,58528.21608333824,46.77218496683622
2020-08-01,Рязанская Область,721074,23040.0,13530.0,6998.0,43055.555555555555,59769.90504017531,50.508670884828504
2020-08-01,Волгоградская Область,1822181,22930.0,15070.0,1708.0,48387.096774193546,58971.45825693681,59.438493289858464
2020-08-01,Иркутская Область,1711569,21031.0,13270.0,1566.0,55618.68686868687,65000.0,44.28807288705884
2020-08-01,Владимирская Область,1055911,20598.0,9789.0,3093.0,32535.16512765914,51500.0,44.918189445567705
2020-08-01,Республика Саха (Якутия),479515,18629.0,13242.0,172.0,86666.66666666667,,38.36722757826071
2020-08-01,Ярославская Область,992700,17173.0,9433.0,1991.0,43650.793650793654,60527.77777777778,74.10150274167806
2020-08-01,Омская Область,1254738,15949.0,10895.0,278.0,47916.666666666664,62529.73459852896,60.871202038721385
2020-08-01,Вологодская Область,789167,15683.0,10198.0,2326.0,46722.22487874144,56978.584546353144,53.72635945498404
2020-08-01,Кировская Область,803988,15452.0,12006.0,1557.0,48314.606741573036,59000.0,49.539628292725766
2020-08-01,Чувашская Республика,732878,14134.0,10450.0,2233.0,45233.72651813019,57822.75711159738,64.36152979120952
2020-08-01,Удмуртская Республика,984363,13754.0,6810.0,3594.0,48484.84848484849,65441.5279526388,42.576486710816276
2020-08-01,Республика Коми,587250,12856.0,9643.0,738.0,49190.16393442623,76627.16241786967,71.66458433535504
2020-08-01,Оренбургская Область,1226234,12026.0,8055.0,1513.0,40785.13258272622,43714.28571428572,42.66734936225007
2020-08-01,Костромская Область,424700,11597.0,7109.0,250.0,51136.36363636363,70731.70731707317,42.59932288606521
2020-08-01,Пензенская Область,823321,11050.0,7254.0,1740.0,50877.19298245614,63692.722371967655,39.51973131010362
2020-08-01,Тверская Область,891955,10998.0,6011.0,1215.0,51000.0,,43.48455116190243
2020-08-01,Хабаровский Край,966748,10896.0,8129.0,616.0,65223.88794352174,,50.65490315518537
2020-08-01,Алтайский Край,1263417,10411.0,5728.0,2102.0,47913.037166085946,68666.66666666667,31.755290211718204
2020-08-01,Архангельская Область,801550,10066.0,6085.0,1880.0,51388.88888888889,101272.57175192483,56.57607951756736
2020-08-01,Тульская Область,1108472,8922.0,5309.0,759.0,57657.657657657655,51735.00086996868,27.96238438841134
2020-08-01,Курганская Область,504832,8560.0,5001.0,154.0,38149.35064935065,,100.06277697786518
2020-08-01,Брянская Область,728429,8416.0,3898.0,2586.0,39481.268011527376,52206.00491940549,70.11370984940007
2020-08-01,Приморский Край,1316921,8312.0,4302.0,2537.0,97423.52638759813,102812.60229132569,53.72185786346446
2020-08-01,Ульяновская Область,795029,8233.0,5413.0,1159.0,40404.255319148935,,66.97248747435833
2020-08-01,Липецкая Область,746476,7314.0,3471.0,2142.0,46300.302163168104,55749.73779025288,20.500851119974428
2020-08-01,Смоленская Область,661285,7109.0,4033.0,1900.0,41903.44594594595,44130.7248105882,88.31329857317446
2020-08-01,Ивановская Область,807481,6739.0,4231.0,405.0,38107.752956636,,38.32046126158993
2020-08-01,Республика Бурятия,514679,6193.0,3252.0,281.0,59414.625440592514,,67.4718007834363
2020-08-01,Астраханская Область,637803,5909.0,3422.0,948.0,41935.48387096774,,23.94440833038309
2020-08-01,Забайкальский Край,502630,5367.0,4394.0,20.0,60034.129692832765,,26.531929722523792
2020-08-01,Амурская Область,469391,5365.0,4168.0,229.0,86249.99722222221,,41.14162127165345
2020-08-01,Новгородская Область,392919,5355.0,2968.0,325.0,42682.92682926829,,47.53643305242743
2020-08-01,Орловская Область,436548,5267.0,3203.0,324.0,47663.88557806913,,59.421791302086326
2020-08-01,Республика Марий Эл,337566,4828.0,3132.0,1117.0,41049.01511681173,44910.85903670535,32.451699828364944
2020-08-01,Республика Карелия,461463,4482.0,2397.0,724.0,52036.1330764375,75221.3186506991,57.21528173050985
2020-08-01,Курская Область,639228,4257.0,2869.0,449.0,51639.784946236556,,24.339489276418647
2020-08-01,Республика Адыгея,156744,3862.0,2417.0,432.0,46666.666666666664,,20.982355004962386
2020-08-01,Псковская Область,417337,3853.0,1584.0,1234.0,40895.06172839506,46557.53118280774,37.416843989405464
2020-08-01,Сахалинская Область,356257,3655.0,2543.0,138.0,131278.8986969315,,18.776867296596333
2020-08-01,Кабардино-Балкарская Республика,453139,3604.0,2004.0,,45950.37453183521,,24.837036376777444
2020-08-01,Тамбовская Область,557380,3276.0,2273.0,168.0,49668.87417218543,,64.72654466435186
2020-08-01,Республика Мордовия,423162,3136.0,2676.0,170.0,46558.70445344129,29669.16568221099,32.03141096657634
2020-08-01,Республика Хакасия,316440,2975.0,2235.0,234.0,48223.350253807104,,56.962367066454476
2020-08-01,Ямало-Ненецкий Автономный округ,407821,2856.0,2369.0,85.0,56410.25641025641,,92.47729818376892
2020-08-01,Республика Крым,959916,2406.0,1281.0,,89399.85795454546,,28.608261014660496
2020-08-01,Мурманская Область,664906,2081.0,1863.0,,52016.985138004246,,78.2990193390356
2020-08-01,Севастополь,403482,1871.0,818.0,,110117.0568561873,,110.96963783097222
2020-08-01,Республика Северная Осетия - Алания,437686,1651.0,1368.0,,45587.737633124314,,14.589219204282411
2020-08-01,Чеченская Республика,457184,1502.0,1019.0,,46966.73189823875,,50.29057107599923
2020-08-01,Республика Дагестан,1183905,1498.0,1214.0,,49122.80701754386,,30.812181298209875
2020-08-01,Камчатский Край,241979,1040.0,800.0,,69500.0,,61.07954562328299
2020-08-01,Республика Калмыкия,127616,878.0,656.0,,40308.51777330651,,68.13317356303627
2020-08-01,Еврейская Автономная область,84798,818.0,527.0,,44067.79661016949,,71.11694090277778
2020-08-01,Республика Алтай,62861,671.0,244.0,31.0,72058.82352941176,,21.838749791666668
2020-08-01,Республика Тыва,148358,515.0,419.0,,84137.91912704168,,19.24989
2020-08-01,Магаданская Область,101790,422.0,365.0,,60267.616998386235,,117.40068249099795
2020-08-01,Карачаево-Черкесская Республика,184986,332.0,252.0,,49627.720504009165,,10.830735240332245
2020-08-01,Ненецкий Автономный округ,21296,55.0,50.0,,60520.97965432098,,
2020-08-01,Чукотский Автономный округ,22718,42.0,39.0,,89452.60347129506,,8.245810601851852
2020-08-01,Республика Ингушетия,158019,15.0,8.0,,,,
2020-09-01,Краснодарский Край,2617631,124126.0,75167.0,16846.0,77905.10127531883,98322.22222222222,39.25851378781859
2020-09-01,Московская Область,4689685,114482.0,45882.0,17054.0,106017.24137931035,139775.45205402884,59.514814662640376
2020-09-01,Москва,11764783,96052.0,56885.0,25967.0,235551.66374781085,243094.746825,55.307588673869276
2020-09-01,Тюменская Область,813174,91611.0,58525.0,6363.0,72819.5634624938,78976.64071190212,77.73390582681715
2020-09-01,Ростовская Область,2826435,62883.0,32615.0,10284.0,58884.277419756545,63970.0,30.175014831836627
2020-09-01,Санкт-Петербург,5418837,61773.0,34557.0,20679.0,146551.72413793104,165817.33634904458,65.64756700061436
2020-09-01,Свердловская Область,3507094,51545.0,29343.0,7119.0,63636.36363636363,94228.18791946309,59.12148637258141
2020-09-01,Новосибирская Область,1912388,48574.0,26997.0,7518.0,72727.27272727272,77584.39924512476,30.050018968235502
2020-09-01,Республика Татарстан,2763196,48195.0,29781.0,4538.0,64932.88590604027,101704.47954822954,43.826824613375194
2020-09-01,Республика Башкортостан,2419424,40987.0,23849.0,6972.0,53665.689149560116,81647.40204912293,49.221116455150906
2020-09-01,Ленинградская Область,974279,40406.0,11847.0,6640.0,95238.09523809524,104688.55526544822,61.22968984850497
2020-09-01,Ставропольский Край,1474670,35307.0,26030.0,1725.0,51250.0,51017.76877470356,30.660966875864638
2020-09-01,Красноярский Край,1947329,35203.0,23607.0,5797.0,60240.96385542169,70170.66766691674,37.93005607003309
2020-09-01,Челябинская Область,2760591,35121.0,22868.0,4185.0,38125.0,67263.36898395722,41.48066394432772
2020-09-01,Саратовская Область,1685167,33172.0,24411.0,1366.0,40467.10287168302,40652.43831325703,22.81628576232187
2020-09-01,Калужская Область,709882,30997.0,21918.0,1506.0,60294.117647058825,76010.63262850267,68.48904832950475
2020-09-01,Ханты-Мансийский Автономный округ - Югра,1226530,30974.0,23684.0,1450.0,77257.6260948354,98246.85965408568,41.4409512040838
2020-09-01,Самарская Область,2458198,28072.0,16647.0,4054.0,49285.71428571428,57133.517045454544,48.80128176484245
2020-09-01,Воронежская Область,1306353,27677.0,16682.0,4231.0,50988.22539949537,60043.747737798214,54.728538416246906
2020-09-01,Белгородская Область,848192,24602.0,13000.0,457.0,55795.68172730908,58541.666666666664,27.67935095450306
2020-09-01,Нижегородская Область,2343559,23228.0,13781.0,1520.0,56820.85561497326,93000.0,45.993298701237734
2020-09-01,Волгоградская Область,1822181,22144.0,14365.0,1398.0,50097.46588693957,58881.18811881188,75.38151342787006
2020-09-01,Пермский Край,1876611,21642.0,12628.0,3322.0,48621.99747155499,78750.0,47.365782437443094
2020-09-01,Томская Область,725813,21493.0,18065.0,273.0,63953.48837209302,49679.24528301887,28.406037903101552
2020-09-01,Кемеровская Область,2164441,21424.0,14907.0,770.0,48298.05623494364,,59.609520298337365
2020-09-01,Калининградская Область,718159,21287.0,11859.0,1671.0,76277.05627705628,94185.15395523304,41.163409639285135
2020-09-01,Владимирская Область,1055911,20527.0,9423.0,2987.0,38139.838067791956,52957.142857142855,61.75591202394676
2020-09-01,Иркутская Область,1711569,20193.0,12332.0,1726.0,55555.555555555555,70591.796875,38.58338707208702
2020-09-01,Республика Саха (Якутия),479515,18807.0,13539.0,149.0,87328.95457033388,,31.64521964290375
2020-09-01,Ярославская Область,992700,16346.0,8954.0,1634.0,49714.28571428572,56549.62095450679,54.544104785508054
2020-09-01,Вологодская Область,789167,15465.0,9825.0,2342.0,47540.983606557376,57313.876570328015,52.759961271819634
2020-09-01,Удмуртская Республика,984363,15340.0,8918.0,3104.0,51073.761044948136,63206.5794320139,48.44765720139557
2020-09-01,Омская Область,1254738,14954.0,10033.0,129.0,50000.0,57866.803629515496,60.87103861257132
2020-09-01,Рязанская Область,721074,13558.0,4544.0,6457.0,44661.514549693464,61127.23232650399,53.8187474352508
2020-09-01,Кировская Область,803988,13376.0,10730.0,773.0,44342.50764525994,52418.88888888889,53.023447929255504
2020-09-01,Пензенская Область,823321,13358.0,6606.0,4607.0,50574.71264367816,52836.82386899567,39.143964832094234
2020-09-01,Чувашская Республика,732878,12579.0,9413.0,1708.0,45121.95121951219,43671.52163003199,59.36140417883574
2020-09-01,Республика Коми,587250,12354.0,9321.0,580.0,51032.448377581124,77968.81247501,60.452619836391364
2020-09-01,Оренбургская Область,1226234,11814.0,7896.0,1417.0,41267.5585284281,44000.0,38.48421730791494
2020-09-01,Тверская Область,891955,11620.0,6136.0,1490.0,52777.77777777778,,32.96057094516348
2020-09-01,Хабаровский Край,966748,10178.0,7793.0,272.0,72863.12271756356,107625.0,72.41759078585855
2020-09-01,Костромская Область,424700,9869.0,6238.0,283.0,49417.579222792905,69832.81823249478,26.75707726720174
